price,total_sqft,location,area_type,size,availability,bath,balcony,society,ShoppingMall,Intercom,ATM,School,CarParking,Hospital,YearBuilt,YearRemodAdd,MoSold,YrSold,LotFrontage,1stFlrSF,2ndFlrSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,KitchenAbvGr
5000000,570,Kharghar,Built-up  Area,3 BHK,Ready To Move,1,1,NPkVill,0,1,0,0,1,0,1978,1978,7,2010,24,855,601,855,855,601,1456,1
11000000,1415,Kharghar,Super built-up  Area,2 BHK,18-May,3,1,Crawfor,1,1,1,1,1,1,1954,2006,11,2008,NA,1640,0,1296,1640,0,1640,1
14000000,1550,Kharghar,Super built-up  Area,3 BHK,Ready To Move,3,1,Sawyer,1,1,1,1,1,1,1968,1968,5,2007,109,894,0,894,894,0,894,1
17100000,1760,Kharghar,Built-up  Area,4 Bedroom,Ready To Move,3,1,Sawyer,1,0,1,1,1,1,1969,1969,1,2008,60,1258,0,1198,1258,0,1258,2
16000000,1750,Kharghar,Super built-up  Area,3 BHK,Ready To Move,3,1,Veenker,0,1,0,0,1,0,1978,1978,6,2007,NA,1432,0,1360,1432,0,1432,1
11800000,1475,Kharghar,Super built-up  Area,2 BHK,18-Dec,3,1,NridgHt,1,1,1,1,1,1,2009,2009,9,2009,79,1502,0,1502,1502,0,1502,1
6000000,759,Kharghar,Super built-up  Area,3 BHK,Ready To Move,1,1,CollgCr,0,1,0,0,1,0,2008,2008,2,2010,64,1694,0,1694,1694,0,1694,1
4850000,600,Kharghar,Super built-up  Area,3 BHK,Ready To Move,1,1,Gilbert,0,1,0,0,1,0,2000,2000,2,2006,58,959,712,959,959,712,1671,1
4300000,640,Kharghar,Built-up  Area,2 BHK,Ready To Move,1,1,Edwards,0,0,0,0,1,0,1935,1986,7,2008,120,1236,872,1127,1236,872,2108,1
4500000,550,Kharghar,Built-up  Area,3 BHK,Ready To Move,1,1,NoRidge,0,0,0,0,1,0,1995,1996,7,2006,118,1831,1796,1930,1831,1796,3627,1
4100000,620,Kharghar,Super built-up  Area,6 BHK,Ready To Move,1,1,Mitchel,0,1,0,0,1,0,1977,1977,7,2008,76,1118,0,1096,1118,0,1118,1
5000000,550,Kharghar,Super built-up  Area,1 BHK,Ready To Move,1,1,NAmes,0,1,0,0,1,0,1958,1958,11,2008,76,1261,0,1261,1261,0,1261,1
5500000,745,Kharghar,Super built-up  Area,2 BHK,18-Apr,1,1,Somerst,0,1,0,0,1,0,2006,2007,3,2008,35,625,625,625,625,625,1250,1
4500000,580,Kharghar,Super built-up  Area,3 BHK,Ready To Move,1,1,ClearCr,0,0,0,0,1,0,1946,1994,3,2007,138,1636,971,1598,1636,971,3086,1
5000000,570,Kharghar,Super built-up  Area,3 BHK,Ready To Move,1,1,Crawfor,0,1,0,0,1,0,1932,1950,7,2006,80,1170,1175,952,1170,1175,2345,1
5300000,670,Kharghar,Plot  Area,3 Bedroom,Ready To Move,1,1,NoRidge,1,0,0,0,1,0,1992,2000,4,2007,85,2129,743,1683,2129,743,2872,1
19000000,1845,Kharghar,Plot  Area,5 Bedroom,Ready To Move,3,1,Mitchel,0,1,0,0,1,0,1984,1985,10,2008,37,923,0,876,923,0,923,1
15500000,1700,Kharghar,Plot  Area,1 Bedroom,Ready To Move,3,1,OldTown,1,1,0,0,1,0,1926,2004,12,2009,NA,818,406,818,818,406,1224,1
13500000,1400,Kharghar,Super built-up  Area,1 BHK,Ready To Move,3,1,Crawfor,0,1,0,0,1,0,1921,1950,7,2009,54,820,523,731,820,523,1343,1
13600000,1680,Kharghar,Built-up  Area,2 BHK,Ready To Move,3,1,Edwards,1,1,1,1,1,1,1954,1954,4,2006,77,1124,0,0,1124,0,1124,1
15500000,1645,Kharghar,Super built-up  Area,2 BHK,Ready To Move,3,1,Timber,1,1,0,0,1,0,1990,1991,4,2006,NA,1298,1216,1216,1298,1216,2514,1
16500000,1585,Kharghar,Super built-up  Area,3 BHK,Ready To Move,3,1,Crawfor,0,1,0,0,1,0,2008,2008,11,2008,64,1652,0,1600,1652,0,1652,1
8600000,1350,Kharghar,Super built-up  Area,3 BHK,Ready To Move,2,1,NoRidge,0,1,0,0,1,0,1996,1996,7,2007,160,2411,2065,2396,2411,2065,4476,1
10000000,1075,Kharghar,Super built-up  Area,3 BHK,21-Jun,2,1,OldTown,0,1,0,0,1,0,1920,1950,6,2006,60,1130,0,1120,1130,0,1130,1
10500000,1155,Kharghar,Super built-up  Area,2 BHK,Ready To Move,2,1,Timber,0,1,0,0,1,0,1963,1963,5,2007,50,1572,0,1572,1572,0,1572,1
4700000,625,Kharghar,Plot  Area,3 Bedroom,Ready To Move,1,1,Edwards,0,1,0,0,1,0,1924,1950,3,2006,60,949,272,784,949,272,1221,1
6200000,720,Kharghar,Super built-up  Area,2 BHK,Ready To Move,1,1,OldTown,0,0,0,0,1,0,1900,1970,8,2009,107,1014,685,978,1014,685,1699,2
4500000,550,Kharghar,Built-up  Area,2 BHK,Ready To Move,1,1,NoRidge,0,0,0,0,1,0,1994,1995,7,2006,89,1624,0,1624,1624,0,1624,1
6900000,735,Kharghar,Super built-up  Area,2 BHK,Ready To Move,1,1,CollgCr,0,1,0,0,1,0,2002,2002,7,2009,68,831,829,831,831,829,1660,1
4500000,580,Kharghar,Super built-up  Area,2 BHK,Ready To Move,1,1,Gilbert,0,0,0,0,1,0,1999,1999,6,2010,60,1028,776,994,1028,776,1804,1
10000000,1505,Kharghar,Built-up  Area,4 Bedroom,18-Dec,3,1,Mitchel,0,0,0,0,1,0,1961,1975,3,2007,NA,1622,0,1249,1622,0,1622,1
13000000,1630,Kharghar,Super built-up  Area,3 BHK,Ready To Move,3,1,Somerst,0,1,0,0,1,0,1999,2000,11,2007,24,764,677,776,764,677,1441,1
11000000,1550,Kharghar,Plot  Area,4 Bedroom,Ready To Move,3,1,OldTown,0,1,0,0,1,0,1925,1994,7,2007,60,842,630,702,842,630,1472,1
13000000,1455,Sector 18 Kharghar,Plot  Area,7 Bedroom,Ready To Move,3,1,Mitchel,0,1,0,0,1,0,1999,1999,6,2009,NA,1224,0,1224,1224,0,1224,1
16000000,1750,Kharghar,Super built-up  Area,2 BHK,Ready To Move,3,1,Sawyer,0,1,0,0,1,0,1969,1969,3,2010,80,663,689,663,663,689,1352,1
10500000,1098,Kharghar,Super built-up  Area,2 BHK,Ready To Move,2,1,Gilbert,1,1,1,1,1,1,2005,2005,7,2008,51,728,728,728,728,728,1456,1
13000000,1210,Sector 15 Kharghar,Super built-up  Area,2 BHK,Ready To Move,2,1,Gilbert,1,1,0,0,1,0,2006,2006,11,2006,58,879,984,879,879,984,1863,1
9500000,1000,Kharghar,Built-up  Area,3 Bedroom,Ready To Move,2,1,OldTown,1,1,1,1,1,1,1916,1950,7,2006,65,815,875,815,815,875,1690,1
4500000,550,Kharghar,Super built-up  Area,3 BHK,Ready To Move,1,1,CollgCr,0,1,0,0,1,0,2001,2001,6,2009,70,1212,0,1212,1212,0,1212,1
11000000,1550,Kharghar,Super built-up  Area,2 BHK,Ready To Move,3,1,Sawyer,0,1,0,0,1,0,1963,1979,10,2006,75,1382,0,1051,1382,0,1382,1
11000000,1550,Kharghar,Super built-up  Area,2 BHK,Ready To Move,3,1,NAmes,0,1,0,0,1,0,1970,1970,7,2006,71,864,0,864,864,0,864,1
13000000,1630,Kharghar,Super built-up  Area,3 BHK,Ready To Move,3,1,CollgCr,0,1,0,0,1,0,1998,1998,3,2009,80,866,913,866,866,913,1779,1
13600000,1680,Kharghar,Built-up  Area,2 BHK,Ready To Move,3,1,BrkSide,1,1,1,1,1,1,1925,1997,5,2009,50,884,464,884,884,464,1348,1
16200000,1650,Kharghar,Super built-up  Area,2 BHK,Ready To Move,3,1,CollgCr,0,1,0,0,1,0,2000,2001,10,2009,75,1630,0,1630,1630,0,1630,1
15000000,1440,Kharghar,Built-up  Area,3 BHK,Ready To Move,3,1,NWAmes,1,1,0,1,1,0,1975,1975,7,2006,78,1074,0,1056,1074,0,1074,1
13200000,1370,Kharghar,Super built-up  Area,3 BHK,Ready To Move,3,1,SawyerW,0,1,0,0,1,0,1990,1991,6,2009,90,2196,0,2158,2196,0,2196,1
7500000,1022,Sector 18 Kharghar,Super built-up  Area,3 BHK,Ready To Move,2,1,SawyerW,0,0,0,0,1,0,1966,1966,11,2006,NA,1056,0,1056,1056,0,1056,1
9500000,1000,Kharghar,Super built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,1,0,1,1,1,1,2003,2003,5,2006,70,1700,0,1682,1700,0,1700,1
15000000,1760,Kharghar,Built-up  Area,2 BHK,Ready To Move,3,1,NAmes,1,0,1,1,1,1,1962,1980,10,2008,70,1283,0,931,1283,0,1283,1
7500000,1100,Kharghar,Plot  Area,4 Bedroom,Ready To Move,2,1,Somerst,0,1,0,0,1,0,2006,2006,5,2006,85,1660,0,1660,1660,0,1660,1
13000000,1550,Sector 20 Kharghar,Super built-up  Area,4 BHK,20-May,3,1,SawyerW,1,1,0,0,1,0,1992,1992,5,2010,70,1055,790,1055,1055,790,1845,1
16200000,1675,Kharghar,Super built-up  Area,3 BHK,Ready To Move,3,1,Gilbert,0,0,1,1,1,0,1988,2005,6,2010,152,1080,672,559,1080,672,1752,1
11000000,1060,Kharghar,Built-up  Area,3 BHK,18-Jun,2,1,Edwards,1,1,1,0,1,0,1941,1950,8,2009,50,672,0,672,672,0,672,1
11600000,1150,Kharghar,Super built-up  Area,3 BHK,Ready To Move,2,1,Sawyer,0,0,0,0,1,0,1965,2001,5,2006,NA,960,0,648,960,0,960,1
5600000,670,Kharghar,Super built-up  Area,3 BHK,Ready To Move,1,1,NAmes,0,0,0,0,1,0,1962,1962,5,2006,69,999,0,925,999,0,999,1
8000000,900,Kharghar,Super built-up  Area,2 BHK,Ready To Move,2,1,Sawyer,1,1,1,1,1,1,1966,1966,5,2007,99,894,0,894,894,0,894,1
9500000,1088,Kharghar,Built-up  Area,6 Bedroom,Ready To Move,2,1,Sawyer,0,1,0,0,1,0,1978,1978,4,2010,68,1318,584,0,1318,584,1902,2
2018000,375,Dombivali,Super built-up  Area,1 BHK,Ready To Move,1,1,Somerst,0,0,0,0,0,0,2009,2009,9,2009,72,1314,0,1300,1314,0,1314,1
65000000,1200,Churchgate,Super built-up  Area,3 BHK,Ready To Move,2,1,BrkSide,0,0,0,0,0,0,1947,1950,7,2006,52,672,240,0,672,240,912,1
45000000,1717,Prabhadevi,Super built-up  Area,3 BHK,18-Dec,3,1,BrDale,0,0,0,0,0,0,1971,1971,4,2006,21,672,546,672,672,546,1218,1
16500000,750,Jogeshwari West,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,0,0,1,0,1964,1964,11,2006,66,912,0,912,912,0,912,1
2375000,525,Kalyan East,Super built-up  Area,3 BHK,Ready To Move,1,1,Sawyer,0,1,0,0,1,0,1968,1968,8,2008,55,1211,0,952,1211,0,1211,1
19500000,1200,Malad East,Built-up  Area,4 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0,0,1949,1950,1,2007,78,1168,678,1040,1168,678,1846,1
2000000,420,Virar East,Super built-up  Area,2 BHK,19-Mar,1,1,NAmes,0,0,0,0,0,0,1951,1951,10,2006,89,2136,0,2136,2136,0,2136,1
2500000,540,Virar East,Super built-up  Area,3 BHK,19-Dec,1,1,Gilbert,0,0,0,0,0,0,2004,2005,2,2008,60,788,702,788,788,702,1490,1
2250000,415,Virar East,Super built-up  Area,3 BHK,Ready To Move,1,1,NAmes,0,0,0,0,0,0,1958,1958,6,2007,65,1138,0,588,1138,0,1138,1
2700000,650,Virar,Built-up  Area,2 BHK,Ready To Move,1,1,Somerst,0,0,0,0,0,0,2007,2007,1,2008,86,894,1039,894,894,1039,1933,1
22000000,1100,Malad West,Plot  Area,2 Bedroom,Ready To Move,2,1,NAmes,1,1,1,1,1,1,1965,2008,12,2008,72,912,0,912,912,0,912,1
17000000,1105,Borivali East,Super built-up  Area,3 BHK,Ready To Move,2,1,NridgHt,1,1,1,1,1,1,2008,2008,10,2008,65,1702,0,1702,1702,0,1702,1
43500000,2600,Malad East,Super built-up  Area,2 BHK,19-Aug,3,1,NAmes,1,1,1,1,1,1,1960,1960,8,2008,70,1507,0,1075,1507,0,1507,1
4760000,700,Mira Road East,Super built-up  Area,2 BHK,Ready To Move,1,1,Sawyer,0,0,0,0,1,0,1977,1977,8,2007,NA,1361,1259,1361,1361,1259,2620,2
18100000,1296,Goregaon West,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,1,1,1,1,1,1,1962,1962,5,2006,70,1190,0,1106,1190,0,1190,1
23800000,1638,Goregaon West,Super built-up  Area,2 BHK,Ready To Move,3,1,NAmes,1,1,1,1,1,1,1962,1962,3,2007,70,1224,0,0,1224,0,1224,2
21200000,1465,Goregaon West,Built-up  Area,2 BHK,Ready To Move,3,1,NAmes,1,1,1,1,1,1,1959,1959,5,2010,NA,1188,0,1188,1188,0,1188,1
8600000,700,Borivali East,Super built-up  Area,2 BHK,Ready To Move,1,1,SWISU,1,1,1,1,1,1,1911,1950,11,2008,55,1024,940,940,1024,940,1964,1
36500000,2030,Goregaon West,Super built-up  Area,3 BHK,Ready To Move,3,1,Crawfor,1,1,1,1,1,1,1914,1950,7,2006,96,892,892,747,892,892,1784,1
23700000,1450,Malad West,Super built-up  Area,2 BHK,18-Apr,3,1,NridgHt,0,0,0,0,1,0,2003,2003,6,2010,36,764,862,764,764,862,1626,1
21400000,1100,Malad West,Super built-up  Area,3 BHK,21-Jun,2,1,CollgCr,1,1,1,1,1,1,2004,2005,9,2006,41,847,1101,847,847,1101,1948,1
12500000,800,Kandivali West,Built-up  Area,5 Bedroom,Ready To Move,2,1,SawyerW,1,1,1,1,1,1,2005,2005,3,2006,63,1141,0,1141,1141,0,1141,1
18000000,1500,Kandivali West,Built-up  Area,2 BHK,Ready To Move,3,1,Timber,1,1,1,1,1,1,2006,2006,12,2007,64,1484,0,1476,1484,0,1484,1
13200000,1100,Kandivali West,Super built-up  Area,1 BHK,18-Aug,2,1,CollgCr,1,1,1,1,1,1,2003,2003,7,2008,65,884,884,884,884,884,1768,1
35300000,1962,Kandivali West,Plot  Area,8 Bedroom,Ready To Move,3,1,Somerst,1,1,1,1,1,1,2007,2007,6,2007,83,1689,0,1689,1689,0,1689,1
15300000,950,Borivali East,Super built-up  Area,1 BHK,18-Sep,2,1,NWAmes,1,1,1,1,1,1,1974,1974,1,2010,85,1173,0,1053,1173,0,1173,1
25000000,1440,Kandivali West,Super built-up  Area,3 BHK,Ready To Move,3,1,NridgHt,1,1,1,1,1,1,2006,2006,9,2006,107,2076,0,2076,2076,0,2076,1
13899999,1200,Kandivali West,Super built-up  Area,2 BHK,Ready To Move,2,1,Crawfor,1,1,1,1,1,1,1929,1950,6,2006,NA,792,725,792,792,725,1517,1
33500000,1785,Borivali West,Plot  Area,3 Bedroom,Ready To Move,3,1,NWAmes,1,1,1,1,1,1,1984,2003,1,2007,78,1140,728,585,1140,728,1868,1
14500000,775,Goregaon West,Super built-up  Area,2 BHK,Ready To Move,2,1,Somerst,1,1,1,1,1,1,2005,2006,3,2006,65,756,797,756,756,797,1553,1
9000000,765,Kandivali West,Super built-up  Area,3 BHK,Ready To Move,1,1,Mitchel,1,1,1,1,1,1,1976,1976,5,2010,NA,1034,0,1012,1034,0,1034,1
13500000,910,Goregaon West,Plot  Area,3 Bedroom,17-May,2,1,OldTown,1,1,1,1,1,1,1917,1950,4,2008,60,1134,924,735,1134,924,2058,1
9000000,640,Goregaon West,Super built-up  Area,3 BHK,Ready To Move,1,1,NAmes,1,1,1,1,1,1,1950,1950,5,2007,60,988,0,876,988,0,988,1
21600000,1264,Malad East,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,1,1,1,1,1,1,1968,1968,4,2010,93,2110,0,2110,2110,0,2110,1
13700000,1056,Kandivali West,Built-up  Area,2 BHK,Ready To Move,2,1,NridgHt,1,1,1,1,1,1,2003,2003,3,2006,NA,1405,0,1405,1405,0,1405,1
27799999,1810,Kandivali East,Super built-up  Area,2 BHK,Ready To Move,3,1,Mitchel,1,1,1,1,1,1,1968,1968,11,2009,62,874,0,864,874,0,874,1
27900000,1656,Goregaon West,Super built-up  Area,2 BHK,18-Jun,3,1,Veenker,1,1,1,1,1,1,1974,2003,7,2007,NA,1516,651,1192,1516,651,2167,1
81600000,3888,Goregaon West,Built-up  Area,2 Bedroom,Ready To Move,4,1,Edwards,1,1,1,1,1,1,2003,2004,7,2008,60,760,896,746,760,896,1656,1
38600000,2030,Borivali West,Plot  Area,4 Bedroom,Ready To Move,3,1,BrkSide,1,1,1,1,1,1,1931,1950,11,2007,52,959,408,884,959,408,1367,1
17000000,1114,Andheri East,Built-up  Area,2 BHK,Ready To Move,3,1,NoRidge,0,1,0,0,1,0,1994,1994,8,2008,91,1987,0,1986,1987,0,1987,1
60100000,3585,Goregaon West,Super built-up  Area,2 BHK,17-Jun,4,1,Edwards,0,1,0,0,1,0,1922,1950,7,2009,56,864,0,864,864,0,864,1
27900000,1404,Goregaon East,Plot  Area,5 Bedroom,Ready To Move,2,1,Gilbert,1,1,1,1,1,1,2005,2005,7,2008,59,1166,0,856,1166,0,1166,1
31500000,1620,Goregaon East,Super built-up  Area,3 BHK,Ready To Move,3,1,NAmes,1,1,1,1,1,1,1969,1969,7,2008,65,1054,0,1054,1054,0,1054,1
37500000,2780,Malad East,Plot  Area,4 Bedroom,Ready To Move,4,1,Gilbert,1,1,1,1,1,1,1999,1999,6,2009,NA,892,783,841,892,783,1675,1
31000000,1672,Malad East,Super built-up  Area,3 BHK,Ready To Move,3,1,NAmes,1,1,1,1,1,1,1956,1956,6,2009,80,1050,0,1050,1050,0,1050,1
21100000,1200,Malad East,Super built-up  Area,2 BHK,Ready To Move,2,1,ClearCr,1,1,1,1,1,1,1957,1989,11,2009,NA,1104,684,1104,1104,684,1788,1
16500000,1200,Malad East,Super built-up  Area,2 BHK,Ready To Move,2,1,BrkSide,1,1,1,1,1,1,1919,1950,7,2007,60,1060,764,764,1060,764,1824,1
16000000,1250,Borivali East,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,1,1,1,1,1,1,1998,1999,8,2008,34,1337,0,1405,1337,0,1337,1
26000000,1840,Borivali East,Built-up  Area,4 Bedroom,Ready To Move,3,1,Somerst,1,1,1,1,1,1,1999,1999,3,2006,35,713,739,691,713,739,1452,1
15200000,1170,Malad West,Super built-up  Area,3 BHK,Ready To Move,2,1,OldTown,1,1,1,1,1,1,1910,1950,1,2007,60,964,925,925,964,925,1889,2
2300000,310,Kharghar,Super built-up  Area,3 BHK,18-Oct,1,1,Timber,0,0,0,0,0,0,2008,2009,5,2010,89,2018,0,2002,2018,0,2018,1
33000000,1245,Wadala,Super built-up  Area,2 BHK,Ready To Move,3,1,Crawfor,0,1,1,1,1,1,1935,1997,5,2008,NA,1968,1479,728,1968,1479,3447,1
29000000,1153,Wadala,Super built-up  Area,3 BHK,Ready To Move,3,1,NAmes,0,1,1,1,1,1,1958,1958,7,2007,78,874,650,874,874,650,1524,1
11200000,573,Ulwe,Super built-up  Area,2 BHK,Ready To Move,2,1,ClearCr,0,1,0,0,1,0,1979,1979,4,2010,NA,1332,192,1332,1332,192,1524,1
9000000,1100,Ulwe,Super built-up  Area,3 BHK,21-Dec,2,1,NWAmes,0,1,0,0,1,0,1968,1968,8,2009,NA,1489,0,1489,1489,0,1489,1
8500000,1135,Ulwe,Built-up  Area,2 BHK,Ready To Move,2,1,Sawyer,1,1,1,1,1,1,1965,1965,11,2006,NA,935,0,935,935,0,935,1
9000000,1060,Kharghar,Plot  Area,2 Bedroom,Ready To Move,2,1,Edwards,0,1,0,0,1,0,1959,2006,5,2008,124,1357,0,1019,1357,0,1357,1
11500000,560,Malad West,Super built-up  Area,3 BHK,Ready To Move,1,1,Crawfor,0,0,0,0,0,0,1910,2003,11,2007,53,661,589,661,661,589,1250,1
12100000,1150,Dahisar,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,1,0,0,1,0,1948,1950,7,2007,95,928,992,928,928,992,1920,2
11000000,1054,kandivali,Super built-up  Area,2 BHK,Ready To Move,2,1,NWAmes,0,0,0,0,1,0,1972,1972,12,2009,NA,735,660,723,735,660,1395,1
27000000,1695,Goregaon,Plot  Area,4 Bedroom,Ready To Move,3,1,NWAmes,0,1,0,0,1,0,1967,1976,6,2009,NA,1724,0,1680,1724,0,1724,1
21600000,1579,Goregaon,Super built-up  Area,3 BHK,Ready To Move,3,1,CollgCr,0,0,0,0,1,0,2002,2002,3,2008,75,1128,903,1128,1128,903,2031,1
30200000,2153,Goregaon,Super built-up  Area,3 BHK,Ready To Move,3,1,IDOTRR,0,1,0,0,1,0,1920,1950,4,2010,60,698,430,698,698,430,1128,1
41200000,1872,Goregaon,Built-up  Area,2 BHK,Ready To Move,4,1,CollgCr,0,1,0,0,1,0,2002,2002,3,2009,67,1573,0,1573,1573,0,1573,1
30500000,1717,Goregaon,Built-up  Area,3 BHK,Ready To Move,3,1,Timber,0,1,0,0,1,0,1990,1990,7,2006,50,1339,0,1309,1339,0,1339,1
36700000,1675,Goregaon East,Plot  Area,6 Bedroom,Ready To Move,4,1,CollgCr,0,1,0,0,1,0,1977,2008,9,2009,61,1040,0,1040,1040,0,1040,1
23800000,1672,Malad East,Built-up  Area,3 BHK,Ready To Move,3,1,Mitchel,0,1,1,0,1,0,1971,1971,4,2010,94,912,912,912,912,912,1824,2
20500000,1457,Malad East,Super built-up  Area,3 BHK,Ready To Move,3,1,SWISU,0,0,0,0,1,0,1919,1990,3,2010,50,1699,748,804,1699,748,2447,1
5500000,425,Bhandup West,Super built-up  Area,3 BHK,18-Aug,1,1,BrkSide,0,0,0,0,0,0,1939,1950,5,2009,50,825,587,780,825,587,1412,1
9000000,560,thakur village kandivali east,Built-up  Area,2 BHK,Ready To Move,1,1,NWAmes,0,0,0,0,0,0,1963,1963,6,2010,NA,1328,0,1328,1328,0,1328,1
32500000,1200,Santacruz West,Super built-up  Area,3 BHK,Ready To Move,2,1,ClearCr,0,0,0,0,0,0,1964,1964,6,2006,NA,1582,0,1624,1582,0,1582,1
8500000,575,Kanjurmarg,Super built-up  Area,2 BHK,Ready To Move,1,1,StoneBr,0,0,0,0,1,0,2000,2000,10,2009,40,1659,0,1501,1659,0,1659,1
8500000,575,Kanjurmarg,Super built-up  Area,2 BHK,18-Jul,1,1,NridgHt,0,0,0,0,1,0,2006,2006,10,2006,86,1120,850,1085,1120,850,1970,1
9000000,400,Borivali East,Super built-up  Area,2 BHK,21-May,1,1,NAmes,0,0,0,0,0,0,1964,1964,4,2010,NA,1152,0,1152,1152,0,1152,1
2500000,300,Kandivali East,Super built-up  Area,2 BHK,Ready To Move,1,1,BrDale,0,0,0,0,0,0,1972,1972,2,2009,21,630,672,630,630,672,1302,1
5500000,400,I C Colony,Super built-up  Area,2 BHK,Ready To Move,1,1,OldTown,0,0,0,0,1,0,1892,1965,12,2009,60,1378,994,994,1378,994,2372,2
8000000,650,Dahisar W,Super built-up  Area,2 BHK,Ready To Move,1,1,NWAmes,0,0,0,0,1,0,1976,1976,3,2006,78,832,832,832,832,832,1664,1
27500000,1600,Malad East,Super built-up  Area,2 BHK,Ready To Move,3,1,Edwards,0,1,0,0,1,0,1955,1990,4,2006,60,864,0,864,864,0,864,1
11500000,860,Marol,Super built-up  Area,2 BHK,Ready To Move,1,1,NAmes,0,0,0,0,1,0,1968,1968,11,2006,70,1052,0,1052,1052,0,1052,1
35900000,1320,Parel,Plot  Area,3 Bedroom,18-Jan,2,1,NAmes,0,0,0,0,1,0,1963,1963,12,2008,80,1128,0,1120,1128,0,1128,1
42000000,1200,Lower Parel,Carpet  Area,2 BHK,Ready To Move,2,1,Edwards,0,0,0,0,1,0,2005,2006,6,2006,35,1072,0,547,1072,0,1072,1
33100000,1320,Parel,Super built-up  Area,4 BHK,Ready To Move,2,1,Edwards,0,0,0,0,1,0,2008,2008,1,2008,313,4692,950,6110,4692,950,5642,1
106000000,2826,Worli,Plot  Area,3 Bedroom,Ready To Move,3,1,NAmes,0,0,0,0,1,0,1959,1994,5,2010,75,1246,0,1246,1246,0,1246,1
101400000,2880,Lower Parel,Super built-up  Area,4 BHK,Ready To Move,3,1,Gilbert,0,0,0,0,1,0,1999,1999,5,2009,NA,1005,978,978,1005,978,1983,1
32500000,997,Jogeshwari East,Super built-up  Area,2 BHK,Ready To Move,3,1,Crawfor,0,0,0,0,1,0,1942,1950,11,2009,NA,753,741,771,753,741,1494,1
18500000,1038,Jogeshwari East,Super built-up  Area,3 BHK,Ready To Move,2,1,NoRidge,0,1,0,0,0,0,1994,1994,12,2006,92,1203,1323,1165,1203,1323,2526,1
11000000,600,Malad West,Super built-up  Area,3 BHK,Ready To Move,1,1,Somerst,0,0,0,0,1,0,2005,2005,4,2006,73,1616,0,1616,1616,0,1616,1
9200000,400,Chembur Shell Colony,Super built-up  Area,3 BHK,Ready To Move,1,1,Edwards,0,0,0,0,1,0,2004,2004,4,2006,32,976,732,976,976,732,1708,1
50100000,2800,Central Avenue,Super built-up  Area,2 BHK,Ready To Move,4,1,NridgHt,0,0,0,0,1,0,2006,2007,11,2009,108,1652,0,1652,1652,0,1652,1
33000000,1400,Chembur East,Super built-up  Area,1 BHK,20-Dec,3,1,NridgHt,0,0,0,0,1,0,2005,2006,9,2006,48,1368,0,1368,1368,0,1368,1
34100000,1500,Diamond Market Road,Super built-up  Area,3 BHK,Ready To Move,3,1,CollgCr,0,0,0,0,1,0,1994,1995,5,2009,60,990,0,990,990,0,990,1
21800000,1412,Mulund,Super built-up  Area,4 BHK,Ready To Move,3,1,OldTown,0,1,0,0,1,0,1948,2005,5,2008,100,1122,0,924,1122,0,1122,1
21800000,1412,Mulund,Super built-up  Area,3 BHK,Ready To Move,3,1,SawyerW,0,1,0,0,1,0,1991,1991,6,2008,NA,1294,0,1278,1294,0,1294,1
21200000,1412,Mulund,Super built-up  Area,2 BHK,Ready To Move,3,1,Crawfor,0,1,0,0,1,0,1959,2002,5,2010,100,1902,0,1902,1902,0,1902,1
3000000,545,Nalasopara West,Super built-up  Area,3 BHK,Ready To Move,1,1,CollgCr,0,0,0,0,1,0,2005,2007,1,2007,68,1274,0,1274,1274,0,1274,1
11000000,585,raheja vihar,Super built-up  Area,2 BHK,18-Apr,1,1,NoRidge,0,0,0,0,1,0,1990,1990,6,2007,NA,1453,1357,1453,1453,1357,2810,1
17900000,1000,raheja vihar,Super built-up  Area,3 BHK,Ready To Move,2,1,NoRidge,0,0,0,0,1,0,1999,1999,5,2010,108,1422,1177,1393,1422,1177,2599,1
19500000,1050,Powai Lake,Super built-up  Area,2 BHK,18-Apr,2,1,Edwards,0,0,0,0,1,0,1954,1954,10,2007,60,948,0,948,948,0,948,1
19500000,1014,MHADA Colony 20,Plot  Area,5 Bedroom,Ready To Move,2,1,NAmes,0,0,0,0,1,0,1969,1969,6,2008,85,1092,1020,952,1092,1020,2112,1
16000000,900,Goregaon East,Super built-up  Area,2 BHK,18-Dec,2,1,CollgCr,1,1,0,0,1,0,2008,2008,1,2009,61,1630,0,1622,1630,0,1630,1
11500000,600,Tolaram Colony,Super built-up  Area,2 BHK,Ready To Move,1,1,Somerst,0,0,0,0,1,0,2006,2007,4,2007,47,1352,0,1352,1352,0,1352,1
10500000,700,Tolaram Colony,Built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,1,0,2001,2002,8,2006,NA,1787,0,1753,1787,0,1787,1
6400000,1550,Taloja,Super built-up  Area,2 BHK,Ready To Move,3,1,Edwards,0,1,0,0,1,0,1954,1954,2,2007,75,948,0,864,948,0,948,1
